File,aid,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,3,7,15,16386,16390,16399,16450,16454,16514,16518,16578,16582,16834,16838,17088,17089,17090,17094,17538,17602,17606,17856,17858,17862,18112,18113,18114,18117,18118,18562,18626,18630,18880,18882,18885,18886,19136,19137,19138,19141,19142,19650,19904,19906,19909,19910,20160,20162,20165,20166,32783,32962,33218,33222,33472,33474,33478,33986,34240,34242,34246,34496,34497,34498,34502,35010,35264,35266,35269,35270,35520,35521,35522,35525,35526,36288,36290,36293,36294,36544,36546,36549,36550,36930,36934,36994,36998,37058,37062,37314,37318,37568,37569,37570,37573,37574,38338,38592,38593,38594,38597,38598,38848,38849,38850,38854,39362,39366,39616,39617,39618,39621,39622,39872,39873,39874,39877,39878,40386,40640,40642,40645,40646,40896,40898,40901,40902,43712,43714,43717,44736,44738,44741,44742
SDS_QC_2022203_aid0001,aid0001,2022-07-22 17:20:38+00:00,22928,005,0601,True,,,145.0,,,6120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022206_aid0001,aid0001,2022-07-25 16:32:20+00:00,22974,005,0601,True,,,,,,,,,,,,,255.0,,1.0,,346.0,,,,,3.0,135.0,4.0,113.0,,380.0,,5.0,,,,56.0,130.0,1.0,5.0,18887.0,13.0,1784.0,447.0,59.0,,246.0,13.0,6.0,,50386.0,1161.0,2109.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022209_aid0001,aid0001,2022-07-28 15:43:45+00:00,23020,007,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,13027.0,16.0,,169.0,,,,,,,60972.0,,2417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022213_aid0001,aid0001,2022-08-01 14:06:02+00:00,23081,008,0601,True,,,,,,,,,,,4902.0,261.0,31415.0,712.0,,,13871.0,120.0,,262.0,,,1491.0,343.0,,,6424.0,,82.0,,11.0,,,365.0,,128.0,,,11860.0,,550.0,,,24.0,,11.0,,3207.0,,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022213_aid0001,aid0001,2022-08-01 17:20:03+00:00,23083,006,0601,True,,,,,,,,,,,35965.0,1831.0,19488.0,535.0,,,2481.0,37.0,,141.0,1.0,,1594.0,62.0,,,2232.0,,34.0,,44.0,,,1147.0,,82.0,,,7934.0,,88.0,3.0,,104.0,,2.0,,3130.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022214_aid0001,aid0001,2022-08-02 13:17:11+00:00,23096,005,0601,True,,,,,,,,,,,,,240.0,8.0,51.0,2.0,681.0,46.0,,,,,610.0,9.0,334.0,,1278.0,2.0,49.0,,,,,1355.0,,13.0,16644.0,216.0,11275.0,542.0,266.0,,,324.0,,5.0,28914.0,11977.0,1563.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022215_aid0001,aid0001,2022-08-03 17:19:33+00:00,23114,014,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8459.0,9.0,,228.0,,,,,,,65419.0,,2493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022216_aid0001,aid0001,2022-08-04 13:17:00+00:00,23127,006,0601,True,,,,,,9002.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,2842.0,32.0,,55.0,,,,,,,8938.0,,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022216_aid0001,aid0001,2022-08-04 16:30:42+00:00,23129,012,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,3.0,,,,,,,,,14549.0,17.0,,273.0,,,,,,,59183.0,,2567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022217_aid0001,aid0001,2022-08-05 12:28:48+00:00,23142,007,0601,True,,,,,,,,,,,1034.0,3.0,18921.0,792.0,,,6532.0,137.0,,13.0,,,555.0,66.0,36.0,4.0,4991.0,,101.0,,6.0,,27.0,174.0,,53.0,7753.0,98.0,18039.0,224.0,476.0,,,4.0,,,10399.0,5388.0,424.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022218_aid0001,aid0001,2022-08-06 11:39:50+00:00,23157,007,0601,True,,,,1525.0,175.0,,4982.0,136.0,8723.0,188.0,26082.0,966.0,19454.0,728.0,,,,,,1143.0,1.0,,8560.0,354.0,,,,,,,128.0,,,3027.0,,171.0,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022219_aid0001,aid0001,2022-08-07 15:42:20+00:00,23175,013,0601,True,,,,,,,2.0,,665.0,,1034.0,6.0,31442.0,1046.0,,,2836.0,201.0,,,,,11788.0,364.0,,,5261.0,,396.0,,,,,7085.0,,153.0,,,12804.0,,375.0,,,80.0,,11.0,,1380.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022220_aid0001,aid0001,2022-08-08 11:39:12+00:00,23188,008,0601,True,,,,,,,,,,,,,31.0,3.0,2.0,,721.0,18.0,,,,,124.0,5.0,81.0,,2368.0,21.0,89.0,,,,,1249.0,,82.0,8900.0,35.0,23252.0,832.0,829.0,,,257.0,,6.0,16008.0,20849.0,493.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022220_aid0001,aid0001,2022-08-08 14:53:44+00:00,23190,013,0601,True,,,,,,,,,,,,,,,,,18.0,,,,,,,,51.0,,232.0,12.0,1.0,,,,,,,,16110.0,41.0,3282.0,922.0,73.0,,,,,,48268.0,6004.0,1393.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022221_aid0001,aid0001,2022-08-09 10:50:47+00:00,23204,005,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,65.0,,82.0,,1.0,2.0,1.0,6.0,2.0,,,18918.0,164.0,919.0,439.0,33.0,1218.0,76.0,92.0,17.0,12.0,,48420.0,925.0,1791.0,17.0,2888.0,70.0,190.0,2.0,,,,,,,
SDS_QC_2022223_aid0001,aid0001,2022-08-11 14:04:41+00:00,23237,012,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,6.0,1135.0,79.0,10511.0,751.0,61594.0,2043.0,,,664.0,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022225_aid0001,aid0001,2022-08-13 09:13:34+00:00,23265,007,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.0,,,5104.0,161.0,,,86.0,,19.0,3.0,6463.0,169.0,,,9.0,,,7410.0,90.0,16324.0,119.0,692.0,,,,,19333.0,3824.0,499.0,311.0,,,,,,,,,,,16.0,,,,1.0,,272.0,,,,,,,,,1215.0,31.0,6553.0,,348.0,,,,,,,2535.0,3661.0,1.0,230.0,,,,,,,,,,,
SDS_QC_2022226_aid0001,aid0001,2022-08-14 08:24:27+00:00,23280,009,0601,True,,,283.0,,,17134.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,6989.0,8.0,,106.0,,,,,,,20630.0,,893.0,,2.0,,,,,,,,,,,,,,,,,,,,971.0,3.0,,2.0,,,,,,3786.0,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022227_aid0001,aid0001,2022-08-15 12:26:34+00:00,23298,012,0601,True,,,,,,,,,,,69.0,,16387.0,362.0,,,33288.0,1206.0,,,,,367.0,18.0,,,12146.0,,1833.0,,,,,1.0,,5.0,,,1653.0,,815.0,,,,,,,8.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022227_aid0001,aid0001,2022-08-15 12:27:26+00:00,23298,013,0601,True,,,,,,,,,,,,,3302.0,,,,13809.0,,,,,,16.0,,,,2147.0,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022228_aid0001,aid0001,2022-08-16 08:24:23+00:00,23312,006,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,7.0,,,,,,,,,,15380.0,66.0,8333.0,454.0,105.0,,,,,,37146.0,13073.0,1840.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022228_aid0001,aid0001,2022-08-16 11:38:39+00:00,23314,011,0601,True,,,,,,,,,,,,,,,17.0,4.0,117.0,11.0,,,,,14.0,,365.0,4.0,281.0,,38.0,,,,12.0,24.0,,5.0,23711.0,246.0,2341.0,437.0,345.0,,1.0,2.0,,,44856.0,2377.0,1488.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022229_aid0001,aid0001,2022-08-17 07:35:24+00:00,23327,006,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11775.0,29.0,,461.0,,,,,,,62283.0,,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022230_aid0001,aid0001,2022-08-18 11:38:07+00:00,23345,011,0601,True,,,375.0,11079.0,413.0,15455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022231_aid0001,aid0001,2022-08-19 10:48:58+00:00,23360,009,0601,True,466.0,44.0,,16503.0,2452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022231_aid0001,aid0001,2022-08-19 10:49:50+00:00,23360,010,0601,True,1211.0,18.0,,57625.0,1028.0,,11.0,8.0,4033.0,337.0,2902.0,,954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022232_aid0001,aid0001,2022-08-20 06:46:41+00:00,23373,006,0601,True,,,,46010.0,1439.0,,13084.0,672.0,10014.0,272.0,4613.0,230.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022232_aid0001,aid0001,2022-08-20 10:00:50+00:00,23375,007,0601,True,,,,1586.0,,,5840.0,285.0,24742.0,732.0,41700.0,1950.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022233_aid0001,aid0001,2022-08-21 05:57:47+00:00,23388,006,0601,True,,,,,,,,,,,11160.0,102.0,52244.0,971.0,,,174.0,,,,,,8599.0,480.0,,,508.0,,2.0,,,,,916.0,,904.0,,,154.0,,20.0,,,10.0,,132.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022234_aid0001,aid0001,2022-08-22 10:00:11+00:00,23406,013,0601,True,,,,,,,,,,,,,,,,,1753.0,34.0,,,,,,,,,7010.0,,100.0,,,,,32.0,,,,,37931.0,,1527.0,,,21.0,,,,27447.0,,1089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022235_aid0001,aid0001,2022-08-23 09:11:59+00:00,23421,012,0601,True,,,,,,,,,12.0,,2919.0,99.0,51676.0,1745.0,,,4569.0,220.0,,3.0,3.0,,4290.0,114.0,,,8640.0,,299.0,,,,,72.0,,,,,2058.0,,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022236_aid0001,aid0001,2022-08-24 05:08:28+00:00,23434,003,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13071.0,,1462.0,,,,,,,36483.0,,2316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022236_aid0001,aid0001,2022-08-24 05:09:19+00:00,23434,004,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10965.0,,3.0,,,,,,,25104.0,,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022236_aid0001,aid0001,2022-08-24 08:22:59+00:00,23436,011,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,272.0,,,,,,,,,,11265.0,19.0,10039.0,239.0,310.0,,,,,,43883.0,8105.0,1707.0,748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022237_aid0001,aid0001,2022-08-25 04:20:30+00:00,23449,007,0601,True,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,7823.0,936.0,580.0,649.0,3763.0,14.0,478.0,12.0,805.0,,39740.0,2143.0,264.0,268.0,17872.0,1149.0,11.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022238_aid0001,aid0001,2022-08-26 08:22:58+00:00,23467,012,0601,True,,,,,,,,,,,,,21109.0,664.0,,,9958.0,44.0,,,,,118.0,28.0,,,6343.0,,160.0,,,,,56.0,,4.0,374.0,,20160.0,,741.0,,,2.0,,,2070.0,13977.0,,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022239_aid0001,aid0001,2022-08-27 04:20:37+00:00,23480,005,0601,True,,,,,,9301.0,,,2989.0,14.0,22890.0,940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS_QC_2022242_aid0001,aid0001,2022-08-30 06:45:58+00:00,23529,005,0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314.0,2.0,,95.0,,,,,,,24372.0,,1291.0,,,,,,,,,,,,,2.0,,,,,,,,,6781.0,1.0,,80.0,,,,,,39026.0,24.0,1175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,
SDS_QC_2022243_aid0001,aid0001,2022-08-31 05:58:06+00:00,23544,011,0601,True,,,,74422.0,2522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
